"teamId","teamName","player","currentEvidenceRole","candidateRank","candidateDomain","candidateScore","candidateSignals","exactPlayerName","sourceName","publishedAt","reviewStatus","title","url","bingNewsUrl","googleNewsUrl","originalUrl","needsOriginalUrlResolution","snippet"
"bri","Brisbane Broncos","Jesse Arthars","bucket_unknown","3","dailytelegraph.com.au","27","exact_player_name","true","The Daily Telegraph","Fri, 19 Jun 2026 03:23:00 GMT","player_focused_candidate_needs_article_review","‘We just can’t afford them’: Jesse Arthars’ exit leaves eightunsigned Broncos fighting for deals in 2027","https://www.dailytelegraph.com.au/sport/nrl/we-just-cant-afford-them-the-nine-unsigned-broncos-fighting-for-deals-in-2027/news-story/2578b17d3fbe11cd24883b17775fae5f","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f69a72e94de5bf85ee7fae90d6dd&url=https%3a%2f%2fwww.dailytelegraph.com.au%2fsport%2fnrl%2fwe-just-cant-afford-them-the-nine-unsigned-broncos-fighting-for-deals-in-2027%2fnews-story%2f2578b17d3fbe11cd24883b17775fae5f&c=5842994355268129362&mkt=en-au","","https://www.dailytelegraph.com.au/sport/nrl/we-just-cant-afford-them-the-nine-unsigned-broncos-fighting-for-deals-in-2027/news-story/2578b17d3fbe11cd24883b17775fae5f","false","Versatile Broncos back Jesse Arthars has become the latest player to leave the club, as a third of Brisbane’s full-time squad remain free agents with 10 games left to save their careers at Red Hill."
"bri","Brisbane Broncos","Jesse Arthars","bucket_unknown","4","theaustralian.com.au","24","exact_player_name","true","The Australian","Thu, 18 Jun 2026 16:55:00 GMT","player_focused_candidate_needs_article_review","‘We just can’t afford them’: Jesse Arthars’ exit leaves eightunsigned Broncos fighting for deals in 2027","https://www.theaustralian.com.au/sport/nrl/we-just-cant-afford-them-the-nine-unsigned-broncos-fighting-for-deals-in-2027/news-story/2578b17d3fbe11cd24883b17775fae5f","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f69afffd4bc1959830cf4e75c905&url=https%3a%2f%2fwww.theaustralian.com.au%2fsport%2fnrl%2fwe-just-cant-afford-them-the-nine-unsigned-broncos-fighting-for-deals-in-2027%2fnews-story%2f2578b17d3fbe11cd24883b17775fae5f&c=8081730332058751998&mkt=en-au","","https://www.theaustralian.com.au/sport/nrl/we-just-cant-afford-them-the-nine-unsigned-broncos-fighting-for-deals-in-2027/news-story/2578b17d3fbe11cd24883b17775fae5f","false","Brisbane’s retention of boom playmaker Tom Duffy has left nine Broncos stars in a desperate fight for contracts as the June 30 transfer deadline looms."
"bri","Brisbane Broncos","Josh Rogers","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"bri","Brisbane Broncos","Josiah Karapani","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"bri","Brisbane Broncos","Tom Duffy","bucket_unknown","1","adelaidenow.com.au","27","contract_language|exact_player_name","true","Adelaide Now","Mon, 13 Apr 2026 12:09:00 GMT","player_focused_candidate_needs_article_review","Broncos rookie Tom Duffy welcomes halfback duel with future teammate Jonah Pezet","https://www.adelaidenow.com.au/sport/nrl/broncos-rookie-tom-duffy-welcomes-halfback-duel-with-future-teammate-jonah-pezet/news-story/ac1ef03d45eb49e9f7bdef1de76c802b","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f6accd0844c790d5d1e33f14f7f6&url=https%3a%2f%2fwww.adelaidenow.com.au%2fsport%2fnrl%2fbroncos-rookie-tom-duffy-welcomes-halfback-duel-with-future-teammate-jonah-pezet%2fnews-story%2fac1ef03d45eb49e9f7bdef1de76c802b&c=5622912620409635604&mkt=en-au","","https://www.adelaidenow.com.au/sport/nrl/broncos-rookie-tom-duffy-welcomes-halfback-duel-with-future-teammate-jonah-pezet/news-story/ac1ef03d45eb49e9f7bdef1de76c802b","false","Young gun Tom Duffy has refused to play second fiddle to incoming rival Jonah Pezet as Brisbane bosses open contract talks to secure their halfback future. Broncos bosses have kicked off contract ..."
"bri","Brisbane Broncos","Tom Duffy","bucket_unknown","2","foxsports.com.au","6","contract_language|context_or_team_article","false","Fox Sports","Wed, 03 Jun 2026 17:00:00 GMT","team_or_context_candidate_needs_article_review","Major contract twist in Broncos’ halfback succession plan puts shock heat on stars — Whispers","https://www.foxsports.com.au/nrl/nrl-premiership/young-gun-on-the-verge-of-sealing-nrl-future-in-potential-broncos-shakeup-whispers/news-story/bd231e4b14cdc2a5ae29457340596f7c","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f6accd0844c790d5d1e33f14f7f6&url=https%3a%2f%2fwww.foxsports.com.au%2fnrl%2fnrl-premiership%2fyoung-gun-on-the-verge-of-sealing-nrl-future-in-potential-broncos-shakeup-whispers%2fnews-story%2fbd231e4b14cdc2a5ae29457340596f7c&c=2266053267047591471&mkt=en-au","","https://www.foxsports.com.au/nrl/nrl-premiership/young-gun-on-the-verge-of-sealing-nrl-future-in-potential-broncos-shakeup-whispers/news-story/bd231e4b14cdc2a5ae29457340596f7c","false","WHAT'S GAMBLING REALLY COSTING YOU? Set a deposit limit. For Free and confidential support call 1800 858 858 or visit gamblinghelponline.org.au. Watch every game of every round of the NRL Premiership ..."
"can","Canberra Raiders","Kaeo Weekes","backup_baseline","1","7news.com.au","7","money|contract_language|context_or_team_article","false","7NEWS Australia","Fri, 28 Oct 2022 02:27:00 GMT","team_or_context_candidate_needs_article_review","Ultimate NRL free agency preview: Your club’s out-of-contract stars and where they could end up","https://7news.com.au/sport/rugby-league/ultimate-nrl-free-agency-preview-your-clubs-out-of-contract-stars-and-where-they-could-end-up-c-8677336","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f6b62eb74ec9b0b0cff96c7c17b9&url=https%3a%2f%2f7news.com.au%2fsport%2frugby-league%2fultimate-nrl-free-agency-preview-your-clubs-out-of-contract-stars-and-where-they-could-end-up-c-8677336&c=143273184193222445&mkt=en-au","","https://7news.com.au/sport/rugby-league/ultimate-nrl-free-agency-preview-your-clubs-out-of-contract-stars-and-where-they-could-end-up-c-8677336","false","Over $50 million worth of player talent will be free to negotiate with clubs for season 2024 and beyond when the NRL free agency period begins on November 1. Latrell Mitchell, Mit ..."
"can","Canberra Raiders","Savelio Tamale","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Matthew Timoko","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Sebastian Kris","backup_baseline","1","canberratimes.com.au","19","contract_language|exact_player_name","true","The Canberra Times","Tue, 07 Jul 2026 11:47:00 GMT","context_only_untrusted_domain","Backline axing: how Ricky plans to get the season back on track","https://www.canberratimes.com.au/story/9306468/nrl-canberra-raiders-v-bulldogs-teams-sebastian-kris-talks-contract/","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f6c554ca4da389ca05649a8a5a68&url=https%3a%2f%2fwww.canberratimes.com.au%2fstory%2f9306468%2fnrl-canberra-raiders-v-bulldogs-teams-sebastian-kris-talks-contract%2f&c=11186149290996087308&mkt=en-au","","https://www.canberratimes.com.au/story/9306468/nrl-canberra-raiders-v-bulldogs-teams-sebastian-kris-talks-contract/","false","Raiders outside back Sebastian Kris has made his contract goals clear after Canberra made several changes to the squad named to face the Bulldogs in round 19. Melanie Dinjaski is an experienced sports ..."
"can","Canberra Raiders","Xavier Savage","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Ethan Strange","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Ethan Sanders","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Josh Papali'i","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Tom Starling","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Joseph Tapine","backup_baseline","1","adelaidenow.com.au","27","contract_language|exact_player_name","true","Adelaide Now","Thu, 25 Jun 2026 00:33:00 GMT","player_focused_candidate_needs_article_review","NRL 2016: Newcastle Knights release Joseph Tapine after signing a contract with Canberra Raiders","https://www.adelaidenow.com.au/sport/nrl/nrl-2016-newcastle-knights-release-joseph-tapine-after-signing-a-contract-with-canberra-raiders/news-story/521aeb39aeb5be58eb6108e6738a0a37","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f6eb41dd466089cc3c3245b4568a&url=https%3a%2f%2fwww.adelaidenow.com.au%2fsport%2fnrl%2fnrl-2016-newcastle-knights-release-joseph-tapine-after-signing-a-contract-with-canberra-raiders%2fnews-story%2f521aeb39aeb5be58eb6108e6738a0a37&c=824839356847515268&mkt=en-au","","https://www.adelaidenow.com.au/sport/nrl/nrl-2016-newcastle-knights-release-joseph-tapine-after-signing-a-contract-with-canberra-raiders/news-story/521aeb39aeb5be58eb6108e6738a0a37","false","THE three-way tug of war between Newcastle, Canberra and Joe Tapine is over after the Knights released the second rower from his 2016 contract. In a statement the club said the details of the release ..."
"can","Canberra Raiders","Hudson Young","backup_baseline","1","au.sports.yahoo.com","27","contract_language|exact_player_name","true","Yahoo Sport Australia","Sat, 16 May 2026 17:00:00 GMT","player_focused_candidate_needs_article_review","Hudson Young to begin negotiations over future","https://au.sports.yahoo.com/hudson-young-begin-negotiations-over-051454113.html","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f6f2beb3442fb7b75b934f07c965&url=https%3a%2f%2fau.sports.yahoo.com%2fhudson-young-begin-negotiations-over-051454113.html&c=18150473774771361190&mkt=en-au","","https://au.sports.yahoo.com/hudson-young-begin-negotiations-over-051454113.html","false","The Canberra Raiders are set to kick off talks with Hudson Young in the coming weeks over a long-term contract extension. Young has become one of the best - and more importantly most consistent - ..."
"can","Canberra Raiders","Hudson Young","backup_baseline","2","msn.com","3","money|contract_language|context_or_team_article","false","The Sydney Morning Herald on MSN","Tue, 30 Jun 2026 21:37:58 GMT","context_only_untrusted_domain","New broadcast deal could push NRL salary cap up to $20m by 2028","https://www.msn.com/en-au/news/australia/new-broadcast-deal-could-push-nrl-salary-cap-up-to-20m-by-2028/ar-AA26H5IM","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f6f3a7894bd5a1c64eb9d46cc7b1&url=https%3a%2f%2fwww.msn.com%2fen-au%2fnews%2faustralia%2fnew-broadcast-deal-could-push-nrl-salary-cap-up-to-20m-by-2028%2far-AA26H5IM&c=15095945392879639673&mkt=en-au","","https://www.msn.com/en-au/news/australia/new-broadcast-deal-could-push-nrl-salary-cap-up-to-20m-by-2028/ar-AA26H5IM","false","A rich new broadcast deal means more money coming into the game. The biggest winners will be the star players, who could soon demand up to $2 million per season."
"can","Canberra Raiders","Noah Martin","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Corey Horsburgh","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Jayden Brailey","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Zac Hosking","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Morgan Smithies","backup_baseline","1","foxsports.com.au","6","contract_language|context_or_team_article","false","FOX SPORTS","Sun, 31 Dec 2000 16:00:00 GMT","team_or_context_candidate_needs_article_review","Sharks duo squeezed out in cap headache; Roosters’ Teddy move as rival circles: Transfer Whispers","https://www.foxsports.com.au/nrl/nrl-premiership/nrl-2025-transfer-whispers-morgan-smithies-contracts-matty-nicholson-extensions-chevy-stewart-release-trey-mooney-josh-papalii-canberra-raiders-round-22/news-story/80583fe7c5e0352831c7e416d68a3f1e","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f7142e3d4003838b10cf927fb9b0&url=https%3a%2f%2fwww.foxsports.com.au%2fnrl%2fnrl-premiership%2fnrl-2025-transfer-whispers-morgan-smithies-contracts-matty-nicholson-extensions-chevy-stewart-release-trey-mooney-josh-papalii-canberra-raiders-round-22%2fnews-story%2f80583fe7c5e0352831c7e416d68a3f1e&c=14485282481672669639&mkt=en-au","","https://www.foxsports.com.au/nrl/nrl-premiership/nrl-2025-transfer-whispers-morgan-smithies-contracts-matty-nicholson-extensions-chevy-stewart-release-trey-mooney-josh-papalii-canberra-raiders-round-22/news-story/80583fe7c5e0352831c7e416d68a3f1e","false","Fermor had been loosely linked to a move to Parramatta, but Eels brass have shut that down according to Code Sports, with the club believing they have enough young back row talent coming through. It ..."
"can","Canberra Raiders","Simi Sasagi","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Ata Mariota","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Chevy Stewart","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Coby Black","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Daine Laurie","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Jake Clydesdale","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Joe Roddy","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Matty Nicholson","bucket_unknown","1","foxsports.com.au","6","contract_language|context_or_team_article","false","FOX SPORTS","Sun, 31 Dec 2000 16:00:00 GMT","team_or_context_candidate_needs_article_review","Sharks duo squeezed out in cap headache; Roosters’ Teddy move as rival circles: Transfer Whispers","https://www.foxsports.com.au/nrl/nrl-premiership/nrl-2025-transfer-whispers-morgan-smithies-contracts-matty-nicholson-extensions-chevy-stewart-release-trey-mooney-josh-papalii-canberra-raiders-round-22/news-story/80583fe7c5e0352831c7e416d68a3f1e","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f748e108452ba8a8a961180a19a7&url=https%3a%2f%2fwww.foxsports.com.au%2fnrl%2fnrl-premiership%2fnrl-2025-transfer-whispers-morgan-smithies-contracts-matty-nicholson-extensions-chevy-stewart-release-trey-mooney-josh-papalii-canberra-raiders-round-22%2fnews-story%2f80583fe7c5e0352831c7e416d68a3f1e&c=14485282481672669639&mkt=en-au","","https://www.foxsports.com.au/nrl/nrl-premiership/nrl-2025-transfer-whispers-morgan-smithies-contracts-matty-nicholson-extensions-chevy-stewart-release-trey-mooney-josh-papalii-canberra-raiders-round-22/news-story/80583fe7c5e0352831c7e416d68a3f1e","false","Fermor had been loosely linked to a move to Parramatta, but Eels brass have shut that down according to Code Sports, with the club believing they have enough young back row talent coming through. It ..."
"can","Canberra Raiders","Michael Asomua","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Myles Martin","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Owen Pattie","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Sione Finau","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"can","Canberra Raiders","Vena Patuki-Case","bucket_unknown","","","","","","","","no_candidate_found","","","","","","",""
"cby","Canterbury-Bankstown Bulldogs","Connor Tracey","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"cby","Canterbury-Bankstown Bulldogs","Jacob Kiraz","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"cby","Canterbury-Bankstown Bulldogs","Bronson Xerri","backup_baseline","1","au.sports.yahoo.com","30","contract_language|news_corp_reporting|exact_player_name","true","Yahoo Sports Australia","Fri, 26 Jun 2026 20:24:00 GMT","player_focused_candidate_needs_article_review","Bronson Xerri set to make call on his NRL future","https://au.sports.yahoo.com/bronson-xerri-set-call-nrl-032444855.html","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f77b40d84944b6f9e579e496d97b&url=https%3a%2f%2fau.sports.yahoo.com%2fbronson-xerri-set-call-nrl-032444855.html&c=18419998766278715218&mkt=en-au","","https://au.sports.yahoo.com/bronson-xerri-set-call-nrl-032444855.html","false","Melbourne Storm have pulled off one of the more compelling transfer market moves of the season. The Daily Telegraph reports that Bronson Xerri is set to sign a three-year deal with the Storm and end a ..."
"cby","Canterbury-Bankstown Bulldogs","Bronson Xerri","backup_baseline","2","zerotackle.com","30","contract_language|news_corp_reporting|exact_player_name","true","zerotackle","Sat, 27 Jun 2026 06:24:00 GMT","player_focused_candidate_needs_article_review","Bronson Xerri set to make call on his NRL future","https://www.zerotackle.com/bronson-xerri-set-to-make-call-on-his-nrl-future-235321/","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f77ff32343709d7439daa1cbf9ab&url=https%3a%2f%2fwww.zerotackle.com%2fbronson-xerri-set-to-make-call-on-his-nrl-future-235321%2f&c=235101501846985779&mkt=en-au","","https://www.zerotackle.com/bronson-xerri-set-to-make-call-on-his-nrl-future-235321/","false","Melbourne Storm have pulled off one of the more compelling transfer market moves of the season. The Daily Telegraph reports that Bronson Xerri is set to sign a three-year deal with the Storm and end a ..."
"cby","Canterbury-Bankstown Bulldogs","Bronson Xerri","backup_baseline","3","msn.com","20","exact_player_name","true","Sydney Morning Herald on MSN","Wed, 24 Jun 2026 18:20:06 GMT","context_only_untrusted_domain","Bronson Xerri hits open market early as rivals push for pre-June 30 move","https://www.msn.com/en-au/news/other/bronson-xerri-hits-open-market-early-as-rivals-push-for-pre-june-30-move/ar-AA26oI9x","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f77b40d84944b6f9e579e496d97b&url=https%3a%2f%2fwww.msn.com%2fen-au%2fnews%2fother%2fbronson-xerri-hits-open-market-early-as-rivals-push-for-pre-june-30-move%2far-AA26oI9x&c=2068927991563165087&mkt=en-au","","https://www.msn.com/en-au/news/other/bronson-xerri-hits-open-market-early-as-rivals-push-for-pre-june-30-move/ar-AA26oI9x","false","The Bulldogs centre is eyeing an early exit from Belmore after a drama-charged season."
"cby","Canterbury-Bankstown Bulldogs","Bronson Xerri","backup_baseline","4","msn.com","19","contract_language|exact_player_name","true","FOX SPORTS on MSN","Thu, 09 Jul 2026 20:10:00 GMT","context_only_untrusted_domain","Rival snaps up Dogs outcast on multi-year deal as early release granted","https://www.msn.com/en-au/news/other/rival-snaps-up-dogs-outcast-on-multi-year-deal-as-early-release-granted/ar-AA27AcPa","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f77b40d84944b6f9e579e496d97b&url=https%3a%2f%2fwww.msn.com%2fen-au%2fnews%2fother%2frival-snaps-up-dogs-outcast-on-multi-year-deal-as-early-release-granted%2far-AA27AcPa&c=10503908967677821290&mkt=en-au","","https://www.msn.com/en-au/news/other/rival-snaps-up-dogs-outcast-on-multi-year-deal-as-early-release-granted/ar-AA27AcPa","false","Bronson Xerri will join the Melbourne Storm next season after the club announced they’d signed the strike centre on a three-year deal."
"cby","Canterbury-Bankstown Bulldogs","Bronson Xerri","backup_baseline","5","msn.com","19","contract_language|exact_player_name","true","SportsWire on MSN","Thu, 09 Jul 2026 15:15:00 GMT","context_only_untrusted_domain","Xerri agrees to new deal with rival club","https://www.msn.com/en-au/sport/rugby_league/xerri-agrees-to-new-deal-with-rival-club/ar-AA27B7nF","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f77caf214ab9976aa6bbf24b8007&url=https%3a%2f%2fwww.msn.com%2fen-au%2fsport%2frugby_league%2fxerri-agrees-to-new-deal-with-rival-club%2far-AA27B7nF&c=5261455232859996779&mkt=en-au","","https://www.msn.com/en-au/sport/rugby_league/xerri-agrees-to-new-deal-with-rival-club/ar-AA27B7nF","false","Bronson Xerri won’t be a Bulldog in 2027 after the strike centre signed a three-year deal with a powerhouse club that was desperate for outside backs."
"cby","Canterbury-Bankstown Bulldogs","Stephen Crichton","backup_baseline","1","adelaidenow.com.au","30","money|contract_language|exact_player_name","true","Adelaide Now","Sat, 23 Jan 2021 12:31:00 GMT","player_focused_candidate_needs_article_review","Stephen Crichton set to become highest-paid centre in NRL — here’s who he beat to the title","https://www.adelaidenow.com.au/sport/nrl/stephen-crichtons-contract-standoff-costs-penrith-a-pretty-penny/news-story/c9aced98ad5f9dbf107ff5d2d25c4469","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f78027bd4a55965c5e88dbc04e66&url=https%3a%2f%2fwww.adelaidenow.com.au%2fsport%2fnrl%2fstephen-crichtons-contract-standoff-costs-penrith-a-pretty-penny%2fnews-story%2fc9aced98ad5f9dbf107ff5d2d25c4469&c=2775133289773259913&mkt=en-au","","https://www.adelaidenow.com.au/sport/nrl/stephen-crichtons-contract-standoff-costs-penrith-a-pretty-penny/news-story/c9aced98ad5f9dbf107ff5d2d25c4469","false","Stephen Crichton is set to become the highest-earning centre in the NRL, overtaking some seriously big names. See full list. Crichton will be offered a $10,000-a-game upgrade to his existing contract ..."
"cby","Canterbury-Bankstown Bulldogs","Stephen Crichton","backup_baseline","2","smh.com.au","7","contract_language|context_or_team_article","false","The Sydney Morning Herald","Tue, 07 Jul 2026 00:30:00 GMT","team_or_context_candidate_needs_article_review","How Nine, Foxtel and the NRL did the most lucrative sports rights deal in Australian history","https://www.smh.com.au/business/companies/how-nine-foxtel-and-the-nrl-did-the-most-lucrative-sports-rights-deal-in-australian-history-20260707-p60dal.html","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f782c12249b3b1612d38ab2ee160&url=https%3a%2f%2fwww.smh.com.au%2fbusiness%2fcompanies%2fhow-nine-foxtel-and-the-nrl-did-the-most-lucrative-sports-rights-deal-in-australian-history-20260707-p60dal.html&c=1830705064507331183&mkt=en-au","","https://www.smh.com.au/business/companies/how-nine-foxtel-and-the-nrl-did-the-most-lucrative-sports-rights-deal-in-australian-history-20260707-p60dal.html","false","Months of tough negotiations and the looming spectre of a multinational big tech company led to Tuesday’s announcement."
"cby","Canterbury-Bankstown Bulldogs","Marcelo Montoya","backup_baseline","1","dailytelegraph.com.au","27","exact_player_name","true","The Daily Telegraph","Wed, 17 Jun 2026 08:59:00 GMT","player_focused_candidate_needs_article_review","Canterbury Bulldogs winger Marcelo Montoya announces NRL retirement","https://www.dailytelegraph.com.au/sport/nrl/canterbury-bulldogs-winger-marcelo-montoya-announces-nrl-retirement/news-story/1f158635f08a8bc48e83016270be3054","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f78876b24f17a2e590a1deb6d646&url=https%3a%2f%2fwww.dailytelegraph.com.au%2fsport%2fnrl%2fcanterbury-bulldogs-winger-marcelo-montoya-announces-nrl-retirement%2fnews-story%2f1f158635f08a8bc48e83016270be3054&c=9284122693011895768&mkt=en-au","","https://www.dailytelegraph.com.au/sport/nrl/canterbury-bulldogs-winger-marcelo-montoya-announces-nrl-retirement/news-story/1f158635f08a8bc48e83016270be3054","false","Montoya, who has played for the Bulldogs and Warriors has called time on his career after struggling to stay on the field throughout the 2026 season, only playing eight games to start the year. Moving ..."
"cby","Canterbury-Bankstown Bulldogs","Matt Burton","backup_baseline","1","msn.com","3","money|contract_language|context_or_team_article","false","The Sydney Morning Herald on MSN","Tue, 30 Jun 2026 21:37:58 GMT","context_only_untrusted_domain","New broadcast deal could push NRL salary cap up to $20m by 2028","https://www.msn.com/en-au/news/australia/new-broadcast-deal-could-push-nrl-salary-cap-up-to-20m-by-2028/ar-AA26H5IM","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f7907a994fecb3847b98b21060ef&url=https%3a%2f%2fwww.msn.com%2fen-au%2fnews%2faustralia%2fnew-broadcast-deal-could-push-nrl-salary-cap-up-to-20m-by-2028%2far-AA26H5IM&c=15095945392879639673&mkt=en-au","","https://www.msn.com/en-au/news/australia/new-broadcast-deal-could-push-nrl-salary-cap-up-to-20m-by-2028/ar-AA26H5IM","false","A rich new broadcast deal means more money coming into the game. The biggest winners will be the star players, who could soon demand up to $2 million per season."
"cby","Canterbury-Bankstown Bulldogs","Lachlan Galvin","backup_baseline","1","7news.com.au","27","money|exact_player_name","true","7NEWS Australia","Thu, 22 May 2025 12:15:00 GMT","player_focused_candidate_needs_article_review","Lachlan Galvin nears Wests Tigers exit as $2m sacrifice emerges in offers from Eels and Bulldogs","https://7news.com.au/sport/rugby-league/lachlan-galvin-nears-wests-tigers-exit-as-2m-sacrifice-emerges-in-offers-from-eels-and-bulldogs-c-18790860","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f7957a9d4a8787d8d42ab429f42d&url=https%3a%2f%2f7news.com.au%2fsport%2frugby-league%2flachlan-galvin-nears-wests-tigers-exit-as-2m-sacrifice-emerges-in-offers-from-eels-and-bulldogs-c-18790860&c=17082717594040337412&mkt=en-au","","https://7news.com.au/sport/rugby-league/lachlan-galvin-nears-wests-tigers-exit-as-2m-sacrifice-emerges-in-offers-from-eels-and-bulldogs-c-18790860","false","Departing Wests Tigers star Lachlan Galvin is reportedly weighing up offers from the Bulldogs and Eels as the drawn out saga appears to nearing a speedy conclusion. The Sydney Morning Herald reports ..."
"cby","Canterbury-Bankstown Bulldogs","Lachlan Galvin","backup_baseline","2","theaustralian.com.au","24","exact_player_name","true","The Australian","Wed, 01 Jul 2026 03:43:00 GMT","player_focused_candidate_needs_article_review","Lachlan Galvin called into NSW Blues camp ahead of the State of Origin decider","https://www.theaustralian.com.au/sport/nrl/lachlan-galvin-called-into-nsw-blues-camp-ahead-of-the-state-of-origin-decider/news-story/b34bb1bba2ab116e6a9187f09059c8a3","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f79500fe49629342dcc69ccdeb57&url=https%3a%2f%2fwww.theaustralian.com.au%2fsport%2fnrl%2flachlan-galvin-called-into-nsw-blues-camp-ahead-of-the-state-of-origin-decider%2fnews-story%2fb34bb1bba2ab116e6a9187f09059c8a3&c=13580524535144711481&mkt=en-au","","https://www.theaustralian.com.au/sport/nrl/lachlan-galvin-called-into-nsw-blues-camp-ahead-of-the-state-of-origin-decider/news-story/b34bb1bba2ab116e6a9187f09059c8a3","false","Canterbury’s Lachlan Galvin has been drafted into an extended NSW camp. While there is no suggestion Galvin will play Wednesday night’s State of Origin decider, Galvin will join camp for experience ..."
"cby","Canterbury-Bankstown Bulldogs","Max King","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"cby","Canterbury-Bankstown Bulldogs","Bailey Hayward","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"cby","Canterbury-Bankstown Bulldogs","Leo Thompson","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"cby","Canterbury-Bankstown Bulldogs","Viliame Kikau","backup_baseline","","","","","","","","no_candidate_found","","","","","","",""
"cby","Canterbury-Bankstown Bulldogs","Jacob Preston","backup_baseline","1","au.sports.yahoo.com","23","contract_language|exact_player_name","true","Yahoo Sport Australia","Wed, 10 Jun 2026 17:00:00 GMT","player_focused_candidate_needs_article_review","Bulldogs risk losing star forward at contract crossroads","https://au.sports.yahoo.com/bulldogs-risk-losing-star-forward-061902937.html","http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a52f7b70bb24ed798c339f02a7b5ea9&url=https%3a%2f%2fau.sports.yahoo.com%2fbulldogs-risk-losing-star-forward-061902937.html&c=15078171115540777676&mkt=en-au","","https://au.sports.yahoo.com/bulldogs-risk-losing-star-forward-061902937.html","false","The Canterbury-Bankstown Bulldogs are in the fight to secure Jacob Preston long term before the star second rower can negotiate with rival clubs in November for a 2028 contract. Preston has been a ..."
